Entity,Code,Year,"Deaths from cardiovascular diseases per 100,000 people in, both sexes aged less than 1 year","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 1-4 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 5-9 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 10-14 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 15-19 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 20-24 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 25-29 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 30-34 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 35-39 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 40-44 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 45-49 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 50-54 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 55-59 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 60-64 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 65-69 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 70-74 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 75-79 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 80-84 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged over 85 years"
Suriname,SUR,1987,17.815784,0,2.4556148,0,11.954287,7.3183227,8.8160095,12.1966095,20.61962,146.93782,126.790924,151.26512,354.43454,447.0939,997.66174,1795.4546,1674.0366,2801.4006,4248.366
Suriname,SUR,1988,64.42113,7.2575965,2.339838,5.0065084,7.08416,7.3477187,22.071402,19.216726,24.841017,69.24409,119.1372,223.83504,356.83133,628.1536,785.7974,1354.0962,2307.4524,2298.8506,3760.357
Suriname,SUR,1989,56.996296,0,0,2.5540826,4.692302,9.839856,10.496208,32.585083,71.44558,107.259796,179.68895,288.04932,436.4806,655.80286,1010.51483,1232.6656,2594.9954,3444.8328,4977.6646
Suriname,SUR,1990,10,2.4390244,2.0618556,5,2.1276596,6.521739,7.142857,7.4074073,31.578947,126.666664,176.92308,338.46155,408.33334,640,985.7143,2100,3041.6667,3875,5416.6665
Suriname,SUR,1991,67.737564,2.3714104,0,0,7.1825323,4.9025617,12.478163,44.73987,43.316296,75.08716,199.69743,289.0933,467.76788,683.5396,1032.5952,1580,2229.0076,2560.3152,3867.748
Suriname,SUR,1992,9.547451,4.7134237,0,0,4.921139,4.856019,9.96686,23.976503,65.984825,109.38639,149.33397,260.82422,310.04398,480.98334,975.08124,1165.1945,1924.2517,2237.354,4055.6902
Suriname,SUR,1995,9.089256,2.2946305,1.9330769,2.1651113,0,9.648552,15.294027,18.414268,21.09408,51.37546,102.017685,184.76045,266.8352,447.70044,567.9956,900.9009,1032.9985,2504.817,2426.2295
Suriname,SUR,1996,9.050592,0,0,6.35957,2.5528438,12.160125,5.0834966,10.331112,63.171192,71.729576,120.93893,196.76294,357.06784,582.76,835.8904,856.79315,1628.6646,2246.6538,3191.4893
Suriname,SUR,1997,0,2.3109632,0,4.1850634,2.471699,2.478069,12.543274,12.913557,28.095148,47.45675,186.64676,194.18692,329.38538,522.9284,916.95856,1260.1927,1664.5326,2342.256,2443.4941
Suriname,SUR,1998,9.131586,6.9563603,5.7770076,4.15291,4.770879,7.6024427,12.292261,20.941313,40.993206,74.70429,207.2861,329.85156,331.19583,772.1086,870.7097,1344.2013,1728.335,2610.3464,3452.4531
Suriname,SUR,1999,18.390804,4.6545186,1.928752,2.0656035,9.2652645,17.993933,12.078753,23.903748,27.760813,103.20327,146.07364,248.18295,417.69913,628.43677,1082.4897,1168.0637,1563.2291,3617.8108,4629.6294
Suriname,SUR,2000,9.239582,0,0,0,9.083271,7.709704,21.573938,26.67876,45.58496,90.283264,254.12961,211.29576,380.71066,676.09576,1023.04333,1417.4062,2151.984,3221.4766,4648.16
Suriname,SUR,2001,9.264406,2.336012,1.9218572,0,4.460403,10.239869,12.118275,18.554352,37.14513,88.01267,193.96349,262.6432,435.50394,744.93677,1011.87,1430.8013,2044.7284,2381.965,3335.3923
Suriname,SUR,2002,37.08511,4.67891,1.9142419,2.0279863,4.4015055,0,17.382235,12.991062,29.473232,107.91014,196.5265,197.48752,462.21866,787.52435,1326.1343,1644.3988,2046.1913,3122.4656,4144.144
Suriname,SUR,2003,9.271277,7.029877,5.729346,4.0189695,2.1817389,9.784257,25.597052,17.732742,38.314175,112.81176,127.40533,263.9091,496.9345,838.8209,1114.2831,1699.2137,2613.2405,2788.5361,3857.5667
Suriname,SUR,2004,0,2.3473628,5.7245355,0,2.1667533,7.142347,13.104099,19.903963,50.123917,89.654976,196.57047,284.2704,442.31247,672.4003,1133.9093,1792.8287,2481.3433,3440.6216,4707.986
Suriname,SUR,2005,18.606382,2.3511708,0,3.9416633,2.1495206,2.331111,15.851628,19.828484,39.11926,78.56121,169.47148,270.93344,411.17426,846.47943,1072.2197,2098.2415,2408.984,3249.735,5042.5273
Suriname,SUR,2006,0,0,1.9123019,0,8.495996,13.779166,10.513036,7.493443,24.842663,91.32673,150.85176,301.99515,408.50156,783.1915,848.5063,1527.893,2209.6519,2991.0269,4286.52
Suriname,SUR,2007,0,0,1.9148284,0,4.188131,6.817562,7.7329555,15.31589,37.65364,58.476276,187.25317,282.01328,400.83652,568.2232,869.10254,1482.2476,2118.4233,3238.9937,4195.4326
Suriname,SUR,2008,0,0,0,0,2.0628765,4.5089726,12.538241,10.505581,41.730785,79.30214,142.22504,252.18947,364.54773,658.81696,854.01654,1425.3898,2030.7167,2550.2551,3411.4053
Suriname,SUR,2009,9.57671,2.380329,3.8316379,1.9567174,2.035955,4.4703727,4.884721,10.744312,40.821533,65.96306,119.39942,243.70078,261.2272,513.65234,813.5833,1399.284,1903.4897,2690.1938,4500.4946
Suriname,SUR,2010,9.590487,7.154782,1.9172146,0,2.0167797,6.630274,14.364033,43.314655,32.960625,65.87427,121.12124,290.02084,376.91147,511.30777,937.1746,1214.4456,2125.5881,2394.3662,4498.7773
Suriname,SUR,2011,19.102198,0,0,0,4.0105076,2.179314,7.0654736,18.830872,33.18189,67.81385,142.0939,224.7191,354.22202,474.48062,924.5907,1156.867,1713.2977,2557.1272,3526.7856
Suriname,SUR,2012,0,0,1.9206392,1.9552636,4.0024815,4.292214,4.657879,26.367136,18.254362,85.27963,100.04574,200.71835,351.93564,534.35596,713.5827,1107.5613,1820.9408,2443.559,3986.711
Suriname,SUR,2013,0,0,1.9245203,1.9525529,6.0062466,8.455408,13.862576,28.206575,40.253326,69.34258,133.73648,235.22493,352.04474,461.87955,868.05554,1036.2141,1907.277,2969.5232,3117.6006
Suriname,SUR,2014,9.318796,0,1.92838,5.8508043,2.0035663,12.524528,13.743815,17.477716,43.91864,31.306253,126.57855,225.1141,384.2635,564.19183,837.0111,1326.1193,1744.1029,3006.3694,3754.7893
Sweden,SWE,1951,3.6199095,3.6794767,1.9788918,4.1593695,7.204611,5.693015,7.0556827,16.955332,28.207964,51.612904,123.12068,217.62836,421.01147,778.6811,1434.7826,2621.3777,4694.4443,7820.809,12593.75
Sweden,SWE,1952,14.787431,2.1181953,1.5888147,1.8963337,4.5498085,5.97213,9.237421,14.75882,29.039463,51.72729,109.08727,219.77777,408.4291,761.91895,1428.0128,2577.4648,4687.6772,7560.5635,12929.504
Sweden,SWE,1953,7.3868885,0.6593407,1.4122077,3.1853473,6.140765,5.40054,10.080646,14.529148,26.5787,51.893665,111.24214,214.70653,427.0703,757.3703,1446.1378,2725.1626,4755.312,8256.445,13216.358
Sweden,SWE,1954,0.94428706,1.3596193,0.7910141,3.3632288,3.675626,5.510907,10.554636,11.469534,29.411764,52.795033,117.33025,221.0075,409.38113,775.68744,1459.2289,2656.478,4664.8936,8195.567,13286.472
Sweden,SWE,1955,11.472276,0.9274287,1.2940795,1.4008055,4.9074283,6.035283,8.6699095,12.442818,23.194418,50.064423,110.31356,211.21417,416.52612,751.1325,1433.8285,2617.9224,4648.7363,8006.2734,13119.792
Sweden,SWE,1956,5.6603775,0.70422536,0.66755676,2.3109937,4.7784534,5.5839925,8.583691,13.693419,23.800806,46.06241,107.37628,200.49864,399.33994,742.5166,1413.7816,2627.3318,4723.1064,8124.6973,14040.303
Sweden,SWE,1957,2.8301888,2.5906737,0.86192036,1.747141,3.1321778,6.936416,8.246528,14.896119,23.486902,43.51088,100.536934,217.22234,403.5492,787.13007,1430.2173,2649.9578,4815.723,8253.209,14887.255
Sweden,SWE,1958,1.9065777,2.1281626,1.0636412,1.2533292,3.3550425,6.147541,5.2886734,13.443018,25.332375,46.282246,96.72071,199.23756,368.52814,723.24036,1354.7968,2490.7825,4554.382,7955.006,13968.974
Sweden,SWE,1959,1.9286404,1.1865212,1.2757427,2.0511203,4.0801187,8.453837,7.6370173,10.279605,20.254526,43.987705,97.52493,185.43956,368.17575,665.53876,1315.5712,2465.781,4401.704,7656.8945,13656.682
Sweden,SWE,1960,1.9646366,0.7147963,0.7465472,2.1045816,2.9575505,3.4790173,7.2942786,11.992426,21.627565,38.731728,95.95677,179.90744,379.79932,731.3395,1316.6926,2556.088,4614.243,8029.5356,14598.67
Sweden,SWE,1961,3.9215686,0.48146364,0.93826234,1.50025,3.6077402,4.442564,5.9633026,10.92311,25.367157,40.951855,93.9029,196.98416,355.35944,703.2226,1265.4867,2442.565,4475.7783,7951.2446,14444.444
Sweden,SWE,1962,6.704981,0.969462,1.1293055,1.3781223,3.0001578,3.0494003,6.3985376,12.160695,20.279583,43.18513,96.02586,192.19844,362.5768,709.0865,1304.1791,2472.028,4570.4697,8018.4614,14836.4
Sweden,SWE,1963,3.686636,1.4548981,0.5680742,2.1276596,2.9618082,2.8873918,9.225923,12.14128,21.796165,43.17069,96.749374,175.6502,371.2326,685.6732,1255.9836,2321.2097,4421.9683,7775.3037,14361.66
Sweden,SWE,1964,5.1590714,0.9567089,1.3292822,2.0025487,3.1357791,3.9725533,5.896484,10.764746,23.126162,39.949387,93.634415,170.91595,365.11487,684.1486,1276.1088,2333.5833,4236.3926,7528.5996,14085.228
Sweden,SWE,1965,5.7708163,1.1526049,0.57099354,1.2982196,2.2371364,3.3681374,6.3304496,13.788426,26.31579,47.00461,84.50163,194.94104,341.64838,661.1227,1258.6255,2315.905,4190.727,7546.2344,14147.482
Sweden,SWE,1966,5.7518487,1.1005943,0.95638865,1.119403,1.6436555,5.0616894,5.3017945,10.852363,22.635063,48.631054,89.09599,170.98445,334.714,654.30133,1236.4235,2266.7856,4172.9673,7239.4497,13411.966
Sweden,SWE,1967,5.789909,0.8490766,0.9574875,1.4961661,3.7345102,3.504495,5.285826,10.552313,20.518358,45.01481,88.65183,176.70995,340.56696,650.1791,1237.6238,2269.9023,4185.7505,7104.24,13544.389
Sweden,SWE,1968,3.4662044,2.2812111,0.37950665,2.2560632,2.2707424,5.2655334,6.8824406,10.1635,20.842474,42.475727,98.84679,183.77744,339.9494,642.6848,1201.7291,2296.3848,4155.5,7445.587,14076.412
Sweden,SWE,1969,10.147601,1.2417219,0.5538121,1.5057406,0.89317614,4.3569713,5.2447553,11.9965725,16.692633,42.372883,90.66034,175.22299,337.55603,668.1672,1171.5094,2318.8503,4128.18,7158.8237,13722.312
Sweden,SWE,1970,4.6685343,0.84317034,0.3548616,1.3172752,1.6271921,3.7787182,5.059572,10.770505,16.35671,40.816326,90.52045,179.63252,328.0392,626.70874,1171.8829,2126.1438,3861.2168,6716.406,12852.134
Sweden,SWE,1971,7.266122,0.65019506,1.1988354,1.1340011,2.365787,2.7894003,5.3854437,9.869083,23.365536,50.608585,99.80695,182.5427,339.00317,656.0033,1205.561,2220.6304,4031.4087,7012.862,13332.374
Sweden,SWE,1972,3.5682425,0.6677053,0.83542186,0.7578628,1.8345258,2.419355,6.9909267,6.034651,22.18736,39.82684,98.066574,179.91005,346.05396,610.3789,1167.5214,2144.541,3911.5923,6689.4116,13058.823
Sweden,SWE,1973,5.4298644,0.22593763,0,1.505174,1.8518518,2.1797452,5.7412043,6.129272,14.380531,44.503193,95.6664,182.00485,330.29935,630.17633,1185.3004,2113.8433,3875,6646.295,13208.661
Sweden,SWE,1974,3.6697247,0.67873305,1.007726,0.7352941,2.2333891,4.3335066,4.1463056,10.186161,17.029531,40.349697,92.46862,186.03352,329.10095,620.5339,1115.3756,2084.176,3750.1074,6520,12806.574
Sweden,SWE,1975,0.9416196,0.8996851,0.3441156,1.0653409,2.613891,2.3012922,6.332931,11.397423,17.201593,43.30084,91.841095,184.5306,326.3903,618.9295,1164.6006,2028.6047,3792.2078,6584.052,12675.214
Sweden,SWE,1976,0.99304867,0.9045681,0.70089364,1.0296894,2.0657277,4.809405,4.9620094,7.9538364,21.059088,46.458664,91.776955,180.16594,342.4308,624.8696,1138.2906,2067.777,3718.7117,6485.6743,12955.083
Sweden,SWE,1977,4.1194644,0,0.35536602,1.0018367,1.6917293,4.632104,6.2240663,10.1857395,24.020477,47.59746,87.3957,175.46362,334.10852,611.1697,1090.7457,1932.0361,3569.2795,6164.626,12229.452
Sweden,SWE,1978,5.291005,0,1.0764263,1.154925,2.2354693,3.5758984,6.062592,8.088235,20.35861,47.258137,97.41418,176.71605,326.90454,605.925,1132.2019,2017.3745,3577.3235,6170.4097,12304.824
Sweden,SWE,1979,3.1746032,1.2379302,0.5380201,1.6708437,2.0003636,3.7634408,6.387628,8.835223,17.787954,40.537613,90.86789,179.64583,332.7563,585.07654,1105.2749,2040.1185,3610.8596,6212.5884,12284.51
Sweden,SWE,1980,6.2240663,0.25562373,0.5387931,1.5410959,1.7574693,4.1366906,4.9708605,7.7890954,19.046041,42.000843,91.68004,179.66028,323.32156,602.8097,1102.7659,1981.0127,3480.0737,6162.7183,12411.585
Sweden,SWE,1981,0,0,0.18281536,0.698812,1.7024174,2.357635,4.1515307,8.631319,18.785223,45.726055,93.33948,173.00885,334.01346,589.87604,1102.4944,1996.0989,3532.1997,6183.3535,12628.18
Sweden,SWE,1982,8.574491,0.7822686,1.317523,1.2435602,2.4925225,2.9229083,4.1760917,8.274984,18.685955,39.316917,90.19968,165.92029,311.3823,567.5841,1077.1167,1931.5315,3394.6252,5977.894,12225.988
Sweden,SWE,1983,6.507592,1.0471205,0.9718173,0.53908354,1.316439,2.5510204,5.618964,8.521796,15.8589,35.82202,75.22024,161.92859,296.2325,559.927,1050.8671,1836.2708,3291.0781,5821.047,11985.5205
Sweden,SWE,1984,4.3196545,0.5265929,1.0026067,0.53918046,1.6672224,3.7506697,5.479936,8.588751,16.191324,37.51778,74.253075,144.70642,286.0286,550.2325,980.8367,1781.4012,3259.3833,5574.155,11533.449
Sweden,SWE,1985,4.1710114,0.26560426,0.20487605,1.618705,1.8787361,4.3237634,4.623044,10.4793,20.398912,31.43287,71.82557,154.24164,296.2963,533.8005,1000.46063,1802.8134,3227.4958,5597.7744,11783.333
Sweden,SWE,1986,1,1.0582011,0.6213753,0.18281536,2.0891366,3.5164099,4.119649,7.615092,18.325827,34.586227,72.12841,145.13857,276.95465,520.7531,958.23096,1762.677,3104.5688,5552.4546,11509.192
Sweden,SWE,1987,7.7594566,1.55521,0,1.6882386,3.5335689,1.9566281,4.483501,9.535368,14.242279,30.827639,76.73765,142.99066,272.24527,502.0939,895.22345,1690.3342,3007.6094,5324.447,11095.565
Sweden,SWE,1988,8.31793,0.5031446,0.4162331,1.3510906,3.0292232,2.0917137,6.5649395,7.300539,17.728168,34.739822,67.60617,135.70609,259.99533,515.09686,889.5209,1608.6274,2929.4229,5276.7725,11203.24
Sweden,SWE,1989,9.657595,0.4828585,0,1.3869625,0.88746893,1.7810881,5.5124893,7.811144,17.28188,31.748398,57.368233,123.29989,232.79544,436.29254,826.9105,1486.2869,2749.688,4838.5415,10257.103
Sweden,SWE,1990,5.8381987,1.6170017,0.8238929,1.2082158,1.7702248,2.6367831,4.471679,6.5812263,13.272078,31.453197,61.774113,112.24268,244.3699,433.25528,785.42957,1495.4651,2810,4923.289,10496.929
Sweden,SWE,1991,15.01251,1.1047282,0.8116883,0.810537,1.795977,2.6836631,4.639258,9.021513,16.040956,26.972563,61.000793,110.40743,253.4263,431.62393,782.5688,1428.7504,2698.1191,4928.0576,10189.225
Sweden,SWE,1992,11.391376,0.635324,0.198334,1.0156409,2.209131,2.3866348,3.274088,5.5468884,14.151748,29.355455,55.12292,108.55865,209.8972,429.35956,766.0377,1397.8336,2596.9822,4727.273,9987.374
Sweden,SWE,1993,5.8333335,0.8227067,1.1511896,1.4184397,2.2680023,3.0997074,5.0863132,6.852835,14.678273,26.978416,52.039593,105.070366,213.14554,399.46512,736.576,1329.6703,2564.929,4752.8286,10360.756
Sweden,SWE,1994,7.846556,0.60913706,0.36697248,0.6036217,1.3534416,2.0607934,3.1099362,6.6600065,13.274336,26.860193,54.41463,100.70767,193.48964,384.53964,668.9554,1269.3987,2355.1252,4393.9653,9445.29
Sweden,SWE,1995,7.4418607,0.4110997,0.1755618,0.5995204,1.5701668,3.260683,4.13486,6.278171,13.603128,23.861906,55.031925,96.317764,189.61327,368.70816,670.3187,1226.9259,2358.0515,4388.508,9696.408
Sweden,SWE,1996,9.081736,0.8552491,0.50821614,0.19755039,1.5838448,2.618258,3.5778174,6.8868365,11.627907,26.00272,54.72404,97.9066,175.02692,333.66458,645.5026,1203.8119,2171.5906,4261.762,9712.656
Sweden,SWE,1997,5.399568,0.67811936,0.82453823,0.58083254,1.7889087,3.7661407,2.8169014,5.362341,10.106201,22.773623,47.962784,94.611336,169.84654,330.04196,609.8119,1156.7554,2141.8542,4141.638,9380.601
Sweden,SWE,1998,4.4593086,0.48169556,0.65125364,0.56359196,0.99344325,2.7705948,3.8629494,5.6231003,11.71676,24.710293,45.06579,88.19952,152.98286,325.00607,602.67975,1116.928,2122.6853,4083.937,9334.526
Sweden,SWE,1999,6.7566805,1.2779977,0.6541902,2.352477,0.7930827,2.087857,3.3668106,5.388885,11.12144,31.571367,48.765804,83.64408,157.55806,297.01547,552.1716,1072.2634,2060.4016,3978.3918,9333.887
Sweden,SWE,2000,3.3504205,0.26756212,0,0.34782064,1.9737959,2.3141184,3.5373425,4.412256,10.613236,21.350222,49.998806,86.23749,150.53569,283.11105,540.09784,995.2285,1926.0446,3816.9395,9123.43
Sweden,SWE,2001,3.290051,0.82051057,0.5247893,1.0049006,1.3623369,2.32473,3.7507715,4.170229,9.351738,20.037678,48.06722,87.22625,152.47868,274.73996,521.25214,943.4774,1826.8591,3622.737,9130.245
Sweden,SWE,2002,2.1312985,0.54750496,0,0.6506721,1.331701,2.130468,3.3053021,4.2251177,9.118583,21.03348,38.393513,79.05048,150.83969,258.13202,510.4796,888.4662,1800.3988,3564.9243,9126.502
Sweden,SWE,2003,0,0.54044634,0.19443244,0.9623906,2.0266674,1.7357411,2.3117297,6.062026,11.571865,19.950682,44.564117,72.44607,135.97426,246.17499,477.84518,871.6835,1720.7568,3451.857,8835.465
Sweden,SWE,2004,5.9904156,1.0552363,0.407532,0.48285502,1.7730544,2.4944139,2.904681,4.9110284,9.56685,19.631586,41.662754,69.90136,129.96529,217.12534,423.64197,797.3203,1583.7828,3218.908,8447.602
Sweden,SWE,2005,2.9608428,2.0532353,0.6325071,0.9885917,1.5344261,1.3338668,4.0375123,3.2708786,7.912086,16.454607,37.05313,70.54346,120.958115,217.31192,402.40674,755.9694,1516.0536,3155.6306,8303.25
Sweden,SWE,2006,2.8869333,0.24965829,0.21351372,0.8585703,2.2986581,2.806768,2.564584,4.619239,9.925465,17.79599,37.116287,63.959286,122.734024,215.93524,378.51117,727.682,1451.3335,3060.238,8212.582
Sweden,SWE,2007,2.8032668,0.24276029,0.21180607,0.18031436,1.7505443,1.819664,2.7218587,4.015903,8.585465,18.223577,34.098446,65.97382,115.92576,207.40466,379.6889,677.17004,1369.0574,2968.193,8127.3154
Sweden,SWE,2008,3.6794806,0.23672336,0.6217784,0.3784739,1.0950863,2.2849872,3.937917,3.733756,6.0644555,16.494074,32.13249,61.465874,119.915215,208.5326,357.57465,642.3274,1307.4598,2842.928,8078.7285
Sweden,SWE,2009,4.5088916,1.1581795,0.40295365,0.5917323,1.4063138,1.5179753,3.17279,4.1190825,6.343115,16.301382,32.586998,65.79816,108.8471,194.21436,332.87128,631.4493,1236.2543,2675.3486,7751.7617
